Vianco_data,,,,,
Gattung,GewogenAm,GewichtBezahlt,TVD,,
640 - SPG Stierkalb,2017-11-17,75,120132794064875,,CH120132794064875
640 - SPG Stierkalb,2017-11-17,75,120132794064876,,CH120132794064876
640 - SPG Stierkalb,2017-11-17,75,120132794064877,,CH120132794064877
640 - SPG Stierkalb,2017-11-17,75,120132794064878,,CH120132794064878
640 - SPG Stierkalb,2017-11-17,75,120132794064879,,CH120132794064879
640 - SPG Stierkalb,2017-11-17,75,120132794064880,,CH120132794064880
640 - SPG Stierkalb,2017-11-17,75,120132794064881,,CH120132794064881
640 - SPG Stierkalb,2017-11-17,75,120132794064882,,CH120132794064882
640 - SPG Stierkalb,2017-11-17,75,120132794064883,,CH120132794064883
640 - SPG Stierkalb,2017-11-17,75,120132794064884,,CH120132794064884
640 - SPG Stierkalb,2017-11-17,75,120132794064885,,CH120132794064885
640 - SPG Stierkalb,2017-11-17,75,120132794064886,,CH120132794064886
640 - SPG Stierkalb,2017-11-17,75,120132794064887,,CH120132794064887
640 - SPG Stierkalb,2017-11-17,75,120132794064888,,CH120132794064888
640 - SPG Stierkalb,2017-11-17,75,120132794064889,,CH120132794064889
640 - SPG Stierkalb,2017-11-17,75,120132794064890,,CH120132794064890
640 - SPG Stierkalb,2017-11-17,75,120132794064891,,CH120132794064891
640 - SPG Stierkalb,2017-11-17,75,120132794064892,,CH120132794064892
640 - SPG Stierkalb,2017-11-17,75,120132794064893,,CH120132794064893
640 - SPG Stierkalb,2017-11-17,75,120132794064894,,CH120132794064894
640 - SPG Stierkalb,2017-11-17,75,120132794064895,,CH120132794064895
640 - SPG Stierkalb,2017-11-17,75,120132794064896,,CH120132794064896
640 - SPG Stierkalb,2017-11-17,75,120132794064897,,CH120132794064897
640 - SPG Stierkalb,2017-11-17,75,120132794064898,,CH120132794064898
640 - SPG Stierkalb,2017-11-17,75,120132794064899,,CH120132794064899
640 - SPG Stierkalb,2017-11-17,75,120132794064900,,CH120132794064900
640 - SPG Stierkalb,2017-11-17,75,120132794064901,,CH120132794064901
640 - SPG Stierkalb,2017-11-17,75,120132794064902,,CH120132794064902
640 - SPG Stierkalb,2017-11-17,75,120132794064903,,CH120132794064903
640 - SPG Stierkalb,2017-11-17,75,120132794064904,,CH120132794064904
640 - SPG Stierkalb,2017-11-17,75,120132794064905,,CH120132794064905
640 - SPG Stierkalb,2017-11-17,75,120132794064906,,CH120132794064906
640 - SPG Stierkalb,2017-11-17,75,120132794064907,,CH120132794064907
640 - SPG Stierkalb,2017-11-17,75,120132794064908,,CH120132794064908
640 - SPG Stierkalb,2017-11-17,75,120132794064909,,CH120132794064909
640 - SPG Stierkalb,2017-11-17,75,120132794064910,,CH120132794064910
640 - SPG Stierkalb,2017-11-17,75,120132794064911,,CH120132794064911
640 - SPG Stierkalb,2017-11-17,75,120132794064912,,CH120132794064912
640 - SPG Stierkalb,2017-11-17,75,120132794064913,,CH120132794064913
640 - SPG Stierkalb,2017-11-17,75,120132794064914,,CH120132794064914
640 - SPG Stierkalb,2017-11-17,75,120132794064915,,CH120132794064915
640 - SPG Stierkalb,2017-11-17,75,120132794064916,,CH120132794064916
640 - SPG Stierkalb,2017-11-17,75,120132794064917,,CH120132794064917
640 - SPG Stierkalb,2017-11-17,75,120132794064918,,CH120132794064918
640 - SPG Stierkalb,2017-11-17,75,120132794064919,,CH120132794064919
640 - SPG Stierkalb,2017-11-17,75,120132794064920,,CH120132794064920
640 - SPG Stierkalb,2017-11-17,75,120132794064921,,CH120132794064921
640 - SPG Stierkalb,2017-11-17,75,120132794064922,,CH120132794064922
640 - SPG Stierkalb,2017-11-17,75,120132794064923,,CH120132794064923
640 - SPG Stierkalb,2017-11-17,75,120132794064924,,CH120132794064924
640 - SPG Stierkalb,2017-11-17,75,120132794064925,,CH120132794064925
640 - SPG Stierkalb,2017-11-17,75,120132794064926,,CH120132794064926
640 - SPG Stierkalb,2017-11-17,75,120132794064927,,CH120132794064927
640 - SPG Stierkalb,2017-11-17,75,120132794064928,,CH120132794064928
640 - SPG Stierkalb,2017-11-17,75,120132794064929,,CH120132794064929
640 - SPG Stierkalb,2017-11-17,75,120132794064930,,CH120132794064930
640 - SPG Stierkalb,2017-11-17,75,120132794064931,,CH120132794064931
640 - SPG Stierkalb,2017-11-17,75,120132794064932,,CH120132794064932
640 - SPG Stierkalb,2017-11-17,75,120132794064933,,CH120132794064933
640 - SPG Stierkalb,2017-11-17,75,120132794064934,,CH120132794064934
640 - SPG Stierkalb,2017-11-17,75,120132794064935,,CH120132794064935
640 - SPG Stierkalb,2017-11-17,75,120132794064936,,CH120132794064936
640 - SPG Stierkalb,2017-11-17,75,120132794064937,,CH120132794064937
640 - SPG Stierkalb,2017-11-17,75,120132794064938,,CH120132794064938
640 - SPG Stierkalb,2017-11-17,75,120132794064939,,CH120132794064939
640 - SPG Stierkalb,2017-11-17,75,120132794064940,,CH120132794064940
640 - SPG Stierkalb,2017-11-17,75,120132794064941,,CH120132794064941
640 - SPG Stierkalb,2017-11-17,75,120132794064942,,CH120132794064942
640 - SPG Stierkalb,2017-11-17,75,120132794064943,,CH120132794064943
640 - SPG Stierkalb,2017-11-17,75,120132794064944,,CH120132794064944
650 - SPG Kuhkalb,2017-11-17,75,120132794064945,,CH120132794064945
650 - SPG Kuhkalb,2017-11-17,75,120132794064946,,CH120132794064946
650 - SPG Kuhkalb,2017-11-17,75,120132794064947,,CH120132794064947
650 - SPG Kuhkalb,2017-11-17,75,120132794064948,,CH120132794064948
650 - SPG Kuhkalb,2017-11-17,75,120132794064949,,CH120132794064949
650 - SPG Kuhkalb,2017-11-17,75,120132794064950,,CH120132794064950
650 - SPG Kuhkalb,2017-11-17,75,120132794064951,,CH120132794064951
650 - SPG Kuhkalb,2017-11-17,75,120132794064952,,CH120132794064952
650 - SPG Kuhkalb,2017-11-17,75,120132794064953,,CH120132794064953
650 - SPG Kuhkalb,2017-11-17,75,120132794064954,,CH120132794064954
650 - SPG Kuhkalb,2017-11-17,75,120132794064955,,CH120132794064955
650 - SPG Kuhkalb,2017-11-17,75,120132794064956,,CH120132794064956
650 - SPG Kuhkalb,2017-11-17,75,120132794064957,,CH120132794064957
650 - SPG Kuhkalb,2017-11-17,75,120132794064958,,CH120132794064958
650 - SPG Kuhkalb,2017-11-17,75,120132794064959,,CH120132794064959
650 - SPG Kuhkalb,2017-11-17,75,120132794064960,,CH120132794064960
650 - SPG Kuhkalb,2017-11-17,75,120132794064961,,CH120132794064961
650 - SPG Kuhkalb,2017-11-17,75,120132794064962,,CH120132794064962
650 - SPG Kuhkalb,2017-11-17,75,120132794064963,,CH120132794064963
650 - SPG Kuhkalb,2017-11-17,75,120132794064964,,CH120132794064964
650 - SPG Kuhkalb,2017-11-17,75,120132794064965,,CH120132794064965
650 - SPG Kuhkalb,2017-11-17,75,120132794064966,,CH120132794064966
650 - SPG Kuhkalb,2017-11-17,75,120132794064967,,CH120132794064967
640 - SPG Stierkalb,2017-11-23,75,120132794064968,,CH120132794064968
640 - SPG Stierkalb,2017-11-23,75,120132794064969,,CH120132794064969
650 - SPG Kuhkalb,2017-11-23,75,120132794064970,,CH120132794064970
640 - SPG Stierkalb,2017-11-24,55,120132794064971,,CH120132794064971
650 - SPG Kuhkalb,2017-11-24,55,120132794064972,,CH120132794064972
640 - SPG Stierkalb,2017-11-24,59,120132794064973,,CH120132794064973
650 - SPG Kuhkalb,2017-11-24,59,120132794064974,,CH120132794064974
640 - SPG Stierkalb,2017-11-24,60,120132794064975,,CH120132794064975
640 - SPG Stierkalb,2017-11-24,60,120132794064976,,CH120132794064976
640 - SPG Stierkalb,2017-11-24,62,120132794064977,,CH120132794064977
640 - SPG Stierkalb,2017-11-24,63,120132794064978,,CH120132794064978
650 - SPG Kuhkalb,2017-11-24,64,120132794064979,,CH120132794064979
640 - SPG Stierkalb,2017-11-24,65,120132794064980,,CH120132794064980
640 - SPG Stierkalb,2017-11-24,65,120132794064981,,CH120132794064981
650 - SPG Kuhkalb,2017-11-24,65,120132794064982,,CH120132794064982
650 - SPG Kuhkalb,2017-11-24,65,120132794064983,,CH120132794064983
650 - SPG Kuhkalb,2017-11-24,66,120132794064984,,CH120132794064984
650 - SPG Kuhkalb,2017-11-24,66,120132794064985,,CH120132794064985
640 - SPG Stierkalb,2017-11-24,67,120132794064986,,CH120132794064986
650 - SPG Kuhkalb,2017-11-24,67,120132794064987,,CH120132794064987
650 - SPG Kuhkalb,2017-11-24,67,120132794064988,,CH120132794064988
640 - SPG Stierkalb,2017-11-24,68,120132794064989,,CH120132794064989
640 - SPG Stierkalb,2017-11-24,69,120132794064990,,CH120132794064990
640 - SPG Stierkalb,2017-11-24,69,120132794064991,,CH120132794064991
650 - SPG Kuhkalb,2017-11-24,69,120132794064992,,CH120132794064992
640 - SPG Stierkalb,2017-11-24,70,120132794064993,,CH120132794064993
650 - SPG Kuhkalb,2017-11-24,70,120132794064994,,CH120132794064994
650 - SPG Kuhkalb,2017-11-24,70,120132794064995,,CH120132794064995
650 - SPG Kuhkalb,2017-11-24,70,120132794064996,,CH120132794064996
640 - SPG Stierkalb,2017-11-24,71,120132794064997,,CH120132794064997
650 - SPG Kuhkalb,2017-11-24,71,120132794064998,,CH120132794064998
650 - SPG Kuhkalb,2017-11-24,71,120132794064999,,CH120132794064999
650 - SPG Kuhkalb,2017-11-24,71,120132794065000,,CH120132794065000
640 - SPG Stierkalb,2017-11-24,72,120132794065001,,CH120132794065001
650 - SPG Kuhkalb,2017-11-24,72,120132794065002,,CH120132794065002
650 - SPG Kuhkalb,2017-11-24,72,120132794065003,,CH120132794065003
650 - SPG Kuhkalb,2017-11-24,72,120132794065004,,CH120132794065004
640 - SPG Stierkalb,2017-11-24,73,120132794065005,,CH120132794065005
640 - SPG Stierkalb,2017-11-24,73,120132794065006,,CH120132794065006
640 - SPG Stierkalb,2017-11-24,73,120132794065007,,CH120132794065007
650 - SPG Kuhkalb,2017-11-24,73,120132794065008,,CH120132794065008
640 - SPG Stierkalb,2017-11-24,75,120132794065009,,CH120132794065009
640 - SPG Stierkalb,2017-11-24,75,120132794065010,,CH120132794065010
640 - SPG Stierkalb,2017-11-24,75,120132794065011,,CH120132794065011
640 - SPG Stierkalb,2017-11-24,75,120132794065012,,CH120132794065012
640 - SPG Stierkalb,2017-11-24,75,120132794065013,,CH120132794065013
640 - SPG Stierkalb,2017-11-24,75,120132794065014,,CH120132794065014
640 - SPG Stierkalb,2017-11-24,75,120132794065015,,CH120132794065015
640 - SPG Stierkalb,2017-11-24,75,120132794065016,,CH120132794065016
640 - SPG Stierkalb,2017-11-24,75,120132794065017,,CH120132794065017
640 - SPG Stierkalb,2017-11-24,75,120132794065018,,CH120132794065018
640 - SPG Stierkalb,2017-11-24,75,120132794065019,,CH120132794065019
640 - SPG Stierkalb,2017-11-24,75,120132794065020,,CH120132794065020
640 - SPG Stierkalb,2017-11-24,75,120132794065021,,CH120132794065021
640 - SPG Stierkalb,2017-11-24,75,120132794065022,,CH120132794065022
640 - SPG Stierkalb,2017-11-24,75,120132794065023,,CH120132794065023
640 - SPG Stierkalb,2017-11-24,75,120132794065024,,CH120132794065024
640 - SPG Stierkalb,2017-11-24,75,120132794065025,,CH120132794065025
640 - SPG Stierkalb,2017-11-24,75,120132794065026,,CH120132794065026
640 - SPG Stierkalb,2017-11-24,75,120132794065027,,CH120132794065027
640 - SPG Stierkalb,2017-11-24,75,120132794065028,,CH120132794065028
640 - SPG Stierkalb,2017-11-24,75,120132794065029,,CH120132794065029
640 - SPG Stierkalb,2017-11-24,75,120132794065030,,CH120132794065030
640 - SPG Stierkalb,2017-11-24,75,120132794065031,,CH120132794065031
640 - SPG Stierkalb,2017-11-24,75,120132794065032,,CH120132794065032
640 - SPG Stierkalb,2017-11-24,75,120132794065033,,CH120132794065033
640 - SPG Stierkalb,2017-11-24,75,120132794065034,,CH120132794065034
640 - SPG Stierkalb,2017-11-24,75,120132794065035,,CH120132794065035
640 - SPG Stierkalb,2017-11-24,75,120132794065036,,CH120132794065036
640 - SPG Stierkalb,2017-11-24,75,120132794065037,,CH120132794065037
640 - SPG Stierkalb,2017-11-24,75,120132794065038,,CH120132794065038
640 - SPG Stierkalb,2017-11-24,75,120132794065039,,CH120132794065039
640 - SPG Stierkalb,2017-11-24,75,120132794065040,,CH120132794065040
640 - SPG Stierkalb,2017-11-24,75,120132794065041,,CH120132794065041
650 - SPG Kuhkalb,2017-11-24,75,120132794065042,,CH120132794065042
650 - SPG Kuhkalb,2017-11-24,75,120132794065043,,CH120132794065043
650 - SPG Kuhkalb,2017-11-24,75,120132794065044,,CH120132794065044
650 - SPG Kuhkalb,2017-11-24,75,120132794065045,,CH120132794065045
650 - SPG Kuhkalb,2017-11-24,75,120132794065046,,CH120132794065046
650 - SPG Kuhkalb,2017-11-24,75,120132794065047,,CH120132794065047
650 - SPG Kuhkalb,2017-11-24,75,120132794065048,,CH120132794065048
650 - SPG Kuhkalb,2017-11-24,75,120132794065049,,CH120132794065049
650 - SPG Kuhkalb,2017-11-24,75,120132794065050,,CH120132794065050
650 - SPG Kuhkalb,2017-11-24,75,120132794065051,,CH120132794065051
650 - SPG Kuhkalb,2017-11-24,75,120132794065052,,CH120132794065052
650 - SPG Kuhkalb,2017-11-24,75,120132794065053,,CH120132794065053
650 - SPG Kuhkalb,2017-11-24,75,120132794065054,,CH120132794065054
650 - SPG Kuhkalb,2017-11-24,75,120132794065055,,CH120132794065055
650 - SPG Kuhkalb,2017-11-24,75,120132794065056,,CH120132794065056
650 - SPG Kuhkalb,2017-11-24,75,120132794065057,,CH120132794065057
650 - SPG Kuhkalb,2017-11-24,75,120132794065058,,CH120132794065058
650 - SPG Kuhkalb,2017-11-24,75,120132794065059,,CH120132794065059
650 - SPG Kuhkalb,2017-11-24,75,120132794065060,,CH120132794065060
650 - SPG Kuhkalb,2017-11-24,75,120132794065061,,CH120132794065061
650 - SPG Kuhkalb,2017-11-24,75,120132794065062,,CH120132794065062
650 - SPG Kuhkalb,2017-11-24,75,120132794065063,,CH120132794065063
650 - SPG Kuhkalb,2017-11-24,75,120132794065064,,CH120132794065064
650 - SPG Kuhkalb,2017-11-24,75,120132794065065,,CH120132794065065
650 - SPG Kuhkalb,2017-11-24,75,120132794065066,,CH120132794065066
650 - SPG Kuhkalb,2017-11-24,75,120132794065067,,CH120132794065067
650 - SPG Kuhkalb,2017-11-24,75,120132794065068,,CH120132794065068
650 - SPG Kuhkalb,2017-11-24,75,120132794065069,,CH120132794065069
650 - SPG Kuhkalb,2017-11-24,75,120132794065070,,CH120132794065070
650 - SPG Kuhkalb,2017-11-24,75,120132794065071,,CH120132794065071
650 - SPG Kuhkalb,2017-11-29,55,120132794065072,,CH120132794065072
640 - SPG Stierkalb,2017-12-01,50,120132794065073,,CH120132794065073
650 - SPG Kuhkalb,2017-12-01,55,120132794065074,,CH120132794065074
650 - SPG Kuhkalb,2017-12-01,59,120132794065075,,CH120132794065075
650 - SPG Kuhkalb,2017-12-01,60,120132794065076,,CH120132794065076
640 - SPG Stierkalb,2017-12-01,61,120132794065077,,CH120132794065077
640 - SPG Stierkalb,2017-12-01,62,120132794065078,,CH120132794065078
650 - SPG Kuhkalb,2017-12-01,65,120132794065079,,CH120132794065079
650 - SPG Kuhkalb,2017-12-01,65,120132794065080,,CH120132794065080
650 - SPG Kuhkalb,2017-12-01,65,120132794065081,,CH120132794065081
650 - SPG Kuhkalb,2017-12-01,66,120132794065082,,CH120132794065082
650 - SPG Kuhkalb,2017-12-01,66,120132794065083,,CH120132794065083
640 - SPG Stierkalb,2017-12-01,67,120132794065084,,CH120132794065084
640 - SPG Stierkalb,2017-12-01,68,120132794065085,,CH120132794065085
640 - SPG Stierkalb,2017-12-01,68,120132794065086,,CH120132794065086
640 - SPG Stierkalb,2017-12-01,68,120132794065087,,CH120132794065087
650 - SPG Kuhkalb,2017-12-01,68,120132794065088,,CH120132794065088
640 - SPG Stierkalb,2017-12-01,69,120132794065089,,CH120132794065089
640 - SPG Stierkalb,2017-12-01,69,120132794065090,,CH120132794065090
650 - SPG Kuhkalb,2017-12-01,69,120132794065091,,CH120132794065091
650 - SPG Kuhkalb,2017-12-01,69,120132794065092,,CH120132794065092
640 - SPG Stierkalb,2017-12-01,70,120132794065093,,CH120132794065093
640 - SPG Stierkalb,2017-12-01,70,120132794065094,,CH120132794065094
640 - SPG Stierkalb,2017-12-01,70,120132794065095,,CH120132794065095
640 - SPG Stierkalb,2017-12-01,70,120132794065096,,CH120132794065096
640 - SPG Stierkalb,2017-12-01,71,120132794065097,,CH120132794065097
650 - SPG Kuhkalb,2017-12-01,71,120132794065098,,CH120132794065098
640 - SPG Stierkalb,2017-12-01,72,120132794065099,,CH120132794065099
640 - SPG Stierkalb,2017-12-01,72,120132794065100,,CH120132794065100
650 - SPG Kuhkalb,2017-12-01,72,120132794065101,,CH120132794065101
640 - SPG Stierkalb,2017-12-01,73,120132794065102,,CH120132794065102
640 - SPG Stierkalb,2017-12-01,73,120132794065103,,CH120132794065103
640 - SPG Stierkalb,2017-12-01,73,120132794065104,,CH120132794065104
640 - SPG Stierkalb,2017-12-01,73,120132794065105,,CH120132794065105
640 - SPG Stierkalb,2017-12-01,73,120132794065106,,CH120132794065106
650 - SPG Kuhkalb,2017-12-01,73,120132794065107,,CH120132794065107
650 - SPG Kuhkalb,2017-12-01,73,120132794065108,,CH120132794065108
650 - SPG Kuhkalb,2017-12-01,73,120132794065109,,CH120132794065109
640 - SPG Stierkalb,2017-12-01,74,120132794065110,,CH120132794065110
640 - SPG Stierkalb,2017-12-01,74,120132794065111,,CH120132794065111
650 - SPG Kuhkalb,2017-12-01,74,120132794065112,,CH120132794065112
650 - SPG Kuhkalb,2017-12-01,74,120132794065113,,CH120132794065113
650 - SPG Kuhkalb,2017-12-01,74,120132794065114,,CH120132794065114
640 - SPG Stierkalb,2017-12-01,75,120132794065115,,CH120132794065115
640 - SPG Stierkalb,2017-12-01,75,120132794065116,,CH120132794065116
640 - SPG Stierkalb,2017-12-01,75,120132794065117,,CH120132794065117
640 - SPG Stierkalb,2017-12-01,75,120132794065118,,CH120132794065118
640 - SPG Stierkalb,2017-12-01,75,120132794065119,,CH120132794065119
640 - SPG Stierkalb,2017-12-01,75,120132794065120,,CH120132794065120
640 - SPG Stierkalb,2017-12-01,75,120132794065121,,CH120132794065121
640 - SPG Stierkalb,2017-12-01,75,120132794065122,,CH120132794065122
640 - SPG Stierkalb,2017-12-01,75,120132794065123,,CH120132794065123
640 - SPG Stierkalb,2017-12-01,75,120132794065124,,CH120132794065124
640 - SPG Stierkalb,2017-12-01,75,120132794065125,,CH120132794065125
640 - SPG Stierkalb,2017-12-01,75,120132794065126,,CH120132794065126
640 - SPG Stierkalb,2017-12-01,75,120132794065127,,CH120132794065127
640 - SPG Stierkalb,2017-12-01,75,120132794065128,,CH120132794065128
640 - SPG Stierkalb,2017-12-01,75,120132794065129,,CH120132794065129
640 - SPG Stierkalb,2017-12-01,75,120132794065130,,CH120132794065130
640 - SPG Stierkalb,2017-12-01,75,120132794065131,,CH120132794065131
640 - SPG Stierkalb,2017-12-01,75,120132794065132,,CH120132794065132
640 - SPG Stierkalb,2017-12-01,75,120132794065133,,CH120132794065133
640 - SPG Stierkalb,2017-12-01,75,120132794065134,,CH120132794065134
640 - SPG Stierkalb,2017-12-01,75,120132794065135,,CH120132794065135
640 - SPG Stierkalb,2017-12-01,75,120132794065136,,CH120132794065136
640 - SPG Stierkalb,2017-12-01,75,120132794065137,,CH120132794065137
640 - SPG Stierkalb,2017-12-01,75,120132794065138,,CH120132794065138
640 - SPG Stierkalb,2017-12-01,75,120132794065139,,CH120132794065139
640 - SPG Stierkalb,2017-12-01,75,120132794065140,,CH120132794065140
640 - SPG Stierkalb,2017-12-01,75,120132794065141,,CH120132794065141
640 - SPG Stierkalb,2017-12-01,75,120132794065142,,CH120132794065142
640 - SPG Stierkalb,2017-12-01,75,120132794065143,,CH120132794065143
640 - SPG Stierkalb,2017-12-01,75,120132794065144,,CH120132794065144
640 - SPG Stierkalb,2017-12-01,75,120132794065145,,CH120132794065145
640 - SPG Stierkalb,2017-12-01,75,120132794065146,,CH120132794065146
640 - SPG Stierkalb,2017-12-01,75,120132794065147,,CH120132794065147
640 - SPG Stierkalb,2017-12-01,75,120132794065148,,CH120132794065148
640 - SPG Stierkalb,2017-12-01,75,120132794065149,,CH120132794065149
640 - SPG Stierkalb,2017-12-01,75,120132794065150,,CH120132794065150
640 - SPG Stierkalb,2017-12-01,75,120132794065151,,CH120132794065151
